Experiment_Day,Frog Number,Treatment,Mass (g),Mortality,RichnessMean,RichnessSD,InvSimpMean,InvSimpSD,"Bd (0=absent, 1=present)"
16,93,3,,alive,,,,,
16,71,3,,alive,,,,,
16,54,3,,alive,,,,,
16,100,3,,alive,,,,,
16,105,3,,alive,,,,,
16,116,3,,alive,,,,,
16,86,3,,dead,,,,,
16,113,4,,alive,,,,,
16,120,4,,alive,,,,,
16,101,4,,alive,,,,,
16,58,4,,alive,,,,,
16,102,4,,alive,,,,,
16,107,4,,alive,,,,,
16,114,4,,alive,,,,,
16,96,4,,dead,,,,,
16,31,5,0.21,dead,,,,,
16,37,5,,alive,,,,,
16,1,5,,alive,,,,,
16,11,5,,alive,,,,,
16,6,5,,alive,,,,,
16,32,5,,alive,,,,,
16,34,5,,dead,,,,,
16,56,6,,alive,,,,,
16,22,6,,alive,,,,,
16,40,6,,alive,,,,,
16,44,6,,alive,,,,,
16,12,6,,alive,,,,,
16,49,6,,alive,,,,,
16,52,6,,alive,,,,,
16,97,7,,alive,,,,,
16,106,7,,alive,,,,,
16,90,7,,alive,,,,,
16,89,7,,alive,,,,,
16,72,7,,alive,,,,,
16,104,7,,alive,,,,,
16,83,7,,alive,,,,,
16,78,7,,dead,,,,,
16,82,8,,alive,,,,,
16,115,8,,alive,,,,,
16,70,8,,alive,,,,,
16,75,8,,alive,,,,,
16,103,8,,alive,,,,,
16,95,8,,alive,,,,,
16,109,8,,alive,,,,,
16,77,8,,dead,,,,,
16,39,9,,alive,,,,,
16,63,9,,alive,,,,,
16,33,9,,alive,,,,,
16,23,9,,alive,,,,,
16,46,9,,alive,,,,,
16,26,9,,alive,,,,,
16,60,9,,alive,,,,,
16,5,9,,dead,,,,,
16,47,10,,alive,,,,,
16,42,10,,alive,,,,,
16,2,10,,alive,,,,,
16,15,10,,alive,,,,,
16,48,10,,alive,,,,,
16,36,10,,alive,,,,,
16,62,10,,alive,,,,,
16,3,10,,alive,,,,,
16,53,10,,alive,,,,,
16,41,10,,dead,,,,,
16,84,11,,alive,,,,,
16,119,11,,alive,,,,,
16,74,11,,alive,,,,,
16,79,11,,alive,,,,,
16,67,11,,alive,,,,,
16,61,11,,alive,,,,,
16,68,11,,alive,,,,,
16,85,11,,dead,,,,,
16,94,11,,dead,,,,,
16,99,12,0.16,dead,,,,,
16,110,12,,alive,,,,,
16,112,12,,alive,,,,,
16,55,12,,alive,,,,,
16,108,12,,alive,,,,,
16,98,12,,alive,,,,,
16,76,12,,alive,,,,,
16,111,12,,alive,,,,,
17,7,1,,alive,,,,,
17,45,1,,alive,,,,,
17,10,1,,alive,,,,,
17,13,1,,alive,,,,,
17,19,1,,alive,,,,,
17,14,1,,alive,,,,,
17,20,1,,alive,,,,,
17,25,1,,dead,,,,,
17,59,1,,dead,,,,,
17,27,2,,alive,,,,,
17,43,2,,alive,,,,,
17,51,2,,alive,,,,,
17,66,2,,alive,,,,,
17,4,2,,alive,,,,,
17,9,2,,alive,,,,,
17,17,2,,alive,,,,,
17,35,2,,dead,,,,,
17,28,2,,dead,,,,,
17,16,2,,dead,,,,,
17,118,3,,alive,,,,,
17,71,3,,alive,,,,,
17,100,3,,alive,,,,,
17,116,3,,alive,,,,,
17,92,3,,alive,,,,,
17,117,3,,alive,,,,,
17,93,3,,alive,,,,,
17,54,3,,alive,,,,,
17,105,3,,alive,,,,,
17,86,3,,dead,,,,,
17,120,4,0.22,dead,,,,,
17,114,4,,alive,,,,,
17,101,4,,alive,,,,,
17,58,4,,alive,,,,,
17,102,4,,alive,,,,,
17,107,4,,alive,,,,,
17,113,4,,alive,,,,,
17,96,4,,dead,,,,,
17,1,5,,alive,,,,,
17,11,5,,alive,,,,,
17,37,5,,alive,,,,,
17,6,5,,alive,,,,,
17,32,5,,alive,,,,,
17,34,5,,dead,,,,,
17,31,5,,dead,,,,,
17,12,6,,alive,,,,,
17,49,6,,alive,,,,,
17,52,6,,alive,,,,,
17,22,6,,alive,,,,,
17,40,6,,alive,,,,,
17,56,6,,alive,,,,,
17,44,6,,alive,,,,,
17,89,7,,alive,,,,,
17,83,7,,alive,,,,,
17,97,7,,alive,,,,,
17,90,7,,alive,,,,,
17,106,7,,alive,,,,,
17,72,7,,alive,,,,,
17,104,7,,alive,,,,,
17,78,7,,dead,,,,,
17,70,8,,alive,,,,,
17,75,8,,alive,,,,,
17,103,8,,alive,,,,,
17,95,8,,alive,,,,,
17,109,8,,alive,,,,,
17,82,8,,alive,,,,,
17,115,8,,alive,,,,,
17,77,8,,dead,,,,,
17,23,9,,alive,,,,,
17,39,9,,alive,,,,,
17,33,9,,alive,,,,,
17,46,9,,alive,,,,,
17,26,9,,alive,,,,,
17,63,9,,alive,,,,,
17,60,9,,alive,,,,,
17,5,9,,dead,,,,,
17,2,10,,alive,,,,,
17,42,10,,alive,,,,,
17,15,10,,alive,,,,,
17,48,10,,alive,,,,,
17,36,10,,alive,,,,,
17,62,10,,alive,,,,,
17,3,10,,alive,,,,,
17,53,10,,alive,,,,,
17,47,10,,alive,,,,,
17,41,10,,dead,,,,,
17,61,11,,alive,,,,,
17,68,11,,alive,,,,,
17,119,11,,alive,,,,,
17,74,11,,alive,,,,,
17,84,11,,alive,,,,,
17,79,11,,alive,,,,,
17,67,11,,alive,,,,,
17,85,11,,dead,,,,,
17,94,11,,dead,,,,,
17,98,12,,alive,,,,,
17,110,12,,alive,,,,,
17,55,12,,alive,,,,,
17,108,12,,alive,,,,,
17,76,12,,alive,,,,,
17,112,12,,alive,,,,,
17,111,12,,alive,,,,,
17,99,12,,dead,,,,,
18,45,1,,alive,,,,,
18,7,1,,alive,,,,,
18,10,1,,alive,,,,,
18,13,1,,alive,,,,,
18,19,1,,alive,,,,,
18,14,1,,alive,,,,,
18,20,1,,alive,,,,,
18,25,1,,dead,,,,,
18,59,1,,dead,,,,,
18,4,2,,alive,,,,,
18,43,2,,alive,,,,,
18,51,2,,alive,,,,,
18,27,2,,alive,,,,,
18,66,2,,alive,,,,,
18,9,2,,alive,,,,,
18,17,2,,alive,,,,,
18,35,2,,dead,,,,,
18,28,2,,dead,,,,,
18,16,2,,dead,,,,,
18,100,3,,alive,,,,,
18,105,3,,alive,,,,,
18,92,3,,alive,,,,,
18,117,3,,alive,,,,,
18,93,3,,alive,,,,,
18,71,3,,alive,,,,,
18,54,3,,alive,,,,,
18,116,3,,alive,,,,,
18,118,3,,alive,,,,,
18,86,3,,dead,,,,,
18,113,4,,alive,,,,,
18,114,4,,alive,,,,,
18,101,4,,alive,,,,,
18,58,4,,alive,,,,,
18,102,4,,alive,,,,,
18,107,4,,alive,,,,,
18,96,4,,dead,,,,,
18,120,4,,dead,,,,,
18,1,5,,alive,,,,,
18,11,5,,alive,,,,,
18,37,5,,alive,,,,,
18,6,5,,alive,,,,,
18,32,5,,alive,,,,,
18,34,5,,dead,,,,,
18,31,5,,dead,,,,,
18,44,6,,alive,,,,,
18,12,6,,alive,,,,,
18,49,6,,alive,,,,,
18,52,6,,alive,,,,,
18,22,6,,alive,,,,,
18,40,6,,alive,,,,,
18,56,6,,alive,,,,,
18,72,7,,alive,,,,,
18,97,7,,alive,,,,,
18,106,7,,alive,,,,,
18,104,7,,alive,,,,,
18,83,7,,alive,,,,,
18,90,7,,alive,,,,,
18,89,7,,alive,,,,,
18,78,7,,dead,,,,,
18,82,8,,alive,,,,,
18,70,8,,alive,,,,,
18,75,8,,alive,,,,,
18,103,8,,alive,,,,,
18,95,8,,alive,,,,,
18,109,8,,alive,,,,,
18,115,8,,alive,,,,,
18,77,8,,dead,,,,,
18,39,9,,alive,,,,,
18,33,9,,alive,,,,,
18,23,9,,alive,,,,,
18,46,9,,alive,,,,,
18,26,9,,alive,,,,,
18,63,9,,alive,,,,,
18,60,9,,alive,,,,,
18,5,9,,dead,,,,,
18,2,10,,alive,,,,,
18,48,10,,alive,,,,,
18,36,10,,alive,,,,,
18,62,10,,alive,,,,,
18,3,10,,alive,,,,,
18,53,10,,alive,,,,,
18,47,10,,alive,,,,,
18,42,10,,alive,,,,,
18,15,10,,alive,,,,,
18,41,10,,dead,,,,,
18,67,11,,alive,,,,,
18,61,11,,alive,,,,,
18,68,11,,alive,,,,,
18,119,11,,alive,,,,,
18,74,11,,alive,,,,,
18,84,11,,alive,,,,,
18,79,11,,alive,,,,,
18,85,11,,dead,,,,,
18,94,11,,dead,,,,,
18,76,12,,alive,,,,,
18,112,12,,alive,,,,,
18,111,12,,alive,,,,,
18,55,12,,alive,,,,,
18,108,12,,alive,,,,,
18,98,12,,alive,,,,,
18,110,12,,alive,,,,,
18,99,12,,dead,,,,,
19,45,1,,alive,,,,,
19,7,1,,alive,,,,,
19,10,1,,alive,,,,,
19,13,1,,alive,,,,,
19,19,1,,alive,,,,,
19,14,1,,alive,,,,,
19,20,1,,alive,,,,,
19,25,1,,dead,,,,,
19,59,1,,dead,,,,,
19,51,2,,alive,,,,,
19,27,2,,alive,,,,,
19,43,2,,alive,,,,,
19,66,2,,alive,,,,,
19,4,2,,alive,,,,,
19,9,2,,alive,,,,,
19,17,2,,alive,,,,,
19,35,2,,dead,,,,,
19,28,2,,dead,,,,,
19,16,2,,dead,,,,,
19,71,3,,alive,,,,,
19,93,3,,alive,,,,,
19,54,3,,alive,,,,,
19,100,3,,alive,,,,,
19,105,3,,alive,,,,,
19,116,3,,alive,,,,,
19,92,3,,alive,,,,,
19,117,3,,alive,,,,,
19,118,3,,alive,,,,,
19,86,3,,dead,,,,,
19,107,4,,alive,,,,,
19,113,4,,alive,,,,,
19,101,4,,alive,,,,,
19,58,4,,alive,,,,,
19,102,4,,alive,,,,,
19,114,4,,alive,,,,,
19,96,4,,dead,,,,,
19,120,4,,dead,,,,,
19,1,5,,alive,,,,,
19,32,5,,alive,,,,,
19,11,5,,alive,,,,,
19,37,5,,alive,,,,,
19,6,5,,alive,,,,,
19,34,5,,dead,,,,,
19,31,5,,dead,,,,,
19,22,6,0.2,dead,,,,,
19,44,6,,alive,,,,,
19,12,6,,alive,,,,,
19,49,6,,alive,,,,,
19,52,6,,alive,,,,,
19,40,6,,alive,,,,,
19,56,6,,alive,,,,,
19,97,7,,alive,,,,,
19,106,7,,alive,,,,,
19,72,7,,alive,,,,,
19,104,7,,alive,,,,,
19,83,7,,alive,,,,,
19,90,7,,alive,,,,,
19,89,7,,alive,,,,,
19,78,7,,dead,,,,,
19,109,8,,alive,,,,,
19,70,8,,alive,,,,,
19,75,8,,alive,,,,,
19,103,8,,alive,,,,,
19,95,8,,alive,,,,,
19,82,8,,alive,,,,,
19,115,8,,alive,,,,,
19,77,8,,dead,,,,,
19,33,9,,alive,,,,,
19,23,9,,alive,,,,,
19,46,9,,alive,,,,,
19,26,9,,alive,,,,,
19,39,9,,alive,,,,,
19,63,9,,alive,,,,,
19,60,9,,alive,,,,,
19,5,9,,dead,,,,,
19,48,10,,alive,,,,,
19,3,10,,alive,,,,,
19,2,10,,alive,,,,,
19,36,10,,alive,,,,,
19,62,10,,alive,,,,,
19,53,10,,alive,,,,,
19,47,10,,alive,,,,,
19,42,10,,alive,,,,,
19,15,10,,alive,,,,,
