IndividualID,Date,Experiment1,Experiment2,Experiment3,Phase,Phase2,DPI,Sex,Weight_with_bag,BdLoad_1_Capture,BdLoad,BsalLoad,Shedding_coded,Shedding,Crickets,Other,Death,Death_revised,Death_censor,Complete_Experiment1,DiedExp1,BdExposed
GP9,10/3/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,71,NA,2.08,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP40,10/3/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,71,NA,2.03,12.24,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS10,10/10/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,78,NA,1.88,379.04,0,14200.82339,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP9,10/10/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,78,NA,2.16,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP34,10/10/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,78,NA,1.76,6.8,0,1832.988255,yes,shedding_pieces,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP40,10/10/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,78,NA,1.89,12.24,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP16,10/10/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,78,NA,2.22,13.5,0,12845.0899,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS12,10/10/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,78,NA,2.14,27.8,0,423.2067578,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP7,10/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,82,NA,2.54,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,10/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,82,NA,2.19,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,2.58,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,2.13,0,329.67,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP23,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,2.33,7.4,232.85,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,10/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,82,NA,2.17,168.62,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP27,10/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,82,NA,1.81,20.53,0,0,notvisible,NA,NA,thin,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP29,10/14/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,82,NA,1.77,0,0,0,notvisible,NA,NA,thin,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP1,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,1.89,2.76,172.8422136,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS1,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,2.07,196.63,579.3561598,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,10/14/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,82,NA,1.99,184.1006118,5512.665227,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP30,10/14/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,4,NA,1.82,6.5,372.9511187,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,10/14/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,4,NA,1.56,0,35898.98566,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS8,10/14/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,4,NA,1.91,0,127.8749618,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP28,10/14/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,4,NA,1.61,86.2,25378.26637,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP11,10/14/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,4,NA,2.43,0,159.2443495,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP5,10/14/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,4,NA,2.16,85.8,3032.959222,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP36,10/14/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,4,NA,2.09,15.5,3241.729546,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP8,10/14/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,4,NA,1.98,0,4568.438681,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,10/14/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,4,NA,1.55,0,4158.176398,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP6,11/7/2016,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,28,NA,1.68,67.60672214,0,982.5727563,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP21,10/14/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,4,NA,1.96,0,12432.45604,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD7,10/14/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,4,NA,2,0,6319.044979,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP22,10/14/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,4,NA,2.15,0,9649.002989,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP6,11/14/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,35,NA,1.7,67.60672214,0,5651.481323,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS9,10/14/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,4,NA,3.2,130.8,503.2133016,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP9,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.99,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP16,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.29,13.5,0,17123,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP34,10/14/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,82,NA,1.94,6.8,0,10361.92,yes,shedding_dark_skin,NA,NA,euthanized_10/14/2016,,1,completed_coinfectionexp1,DiedExp1,yes
FS10,10/14/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,82,NA,2.19,379.04,0,22220.33297,yes,"shedding_lots,_skin_attached_to_neck,_hands,_feet",NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP40,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.81,12.24,0,3124.9,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS12,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.17,27.8,0,12786,notvisible,NA,NA,NA,euthanized_10/14/2016,,1,completed_coinfectionexp1,DiedExp1,yes
GP15,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.41,23.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP4,10/14/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,82,NA,2.06,12.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS15,10/14/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,82,NA,2.12,2763.1,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP25,10/14/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,82,NA,2.08,0,0,0,notvisible,NA,NA,ate_complete_skin_shed,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP39,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.82,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD6,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.12,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.49,0,0,0,yes,dark_tip_tail,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS14,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.35,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS19,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.77,9147.3,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS13,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.54,293.45,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,10/14/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,82,NA,2.18,75.1,0,0,notvisible,NA,NA,dark_hands_feet/tail_tip_reddening,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP17,10/14/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.01,56.7,0,0,notvisible,NA,NA,reddening,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP14,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.32,18.71,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD8,10/14/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,82,NA,1.58,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD10,10/14/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,82,NA,2.19,5.91,0,0,notvisible,NA,NA,reddening,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP20,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,2.4,3.91,0,0,notvisible,NA,NA,"reddening,_shedding,_dark_skin_feet/hands",NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS11,10/14/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,82,NA,1.96,2261.44,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD4,10/17/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,7,NA,1.57,0,0,0,notvisible,NA,yes,NA,NA,,0,No,NA,no
GP11,10/17/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,7,NA,2.36,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS8,10/17/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,7,NA,2.07,0,153.8597873,0,yes,shed_bits,NA,NA,NA,alive,0,No,NA,no
FS9,10/17/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,7,NA,3.1,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP6,11/21/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,42,NA,2.2,67.60672214,0,4004.041729,yes,shed,yes,NA,found_dead_11/21/2016,dead,1,No,NA,yes
SD3,16-Jun,Bsal_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
GP28,10/17/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,7,NA,1.66,86.2,340.3240316,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP22,10/17/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,7,NA,2.02,0,0,0,yes,shed_bits,NA,NA,NA,,0,No,NA,no
SD1,10/17/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,7,NA,1.58,0,329.1006643,0,yes,shed_bits,NA,NA,NA,,0,No,NA,no
GP8,10/17/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,7,NA,2.03,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP5,10/17/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,7,NA,2.3,85.8,0,0,yes,shed_bits,NA,NA,NA,,0,No,NA,yes
GP21,10/17/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,7,NA,1.96,0,14.30343458,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD7,10/17/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,7,NA,1.97,0,18.79654975,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP30,10/17/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,7,NA,1.84,6.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP36,10/17/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,7,NA,2.28,15.5,19.93096284,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP3,10/17/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,85,NA,2.19,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,10/17/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,85,NA,2.62,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP23,10/17/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,85,NA,2.41,7.4,51.43199818,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,10/17/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,85,NA,2.15,0,1022.974431,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD2,10/17/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,85,NA,2.61,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP3,10/24/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,92,NA,2.22,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP23,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,2.35,7.4,703.6221102,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,10/24/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,92,NA,2.53,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP2,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,1.9,0,11829.53137,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD2,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,2.47,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,10/24/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,92,NA,1.99,168.62,0,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP1,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,1.93,2.76,83.73561064,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP29,10/24/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,92,NA,1.181,0,0,0,yes,shedding,NA,lethargic,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS1,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,2.23,196.63,9038.263702,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,10/24/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,92,NA,1.97,184.1006118,7311.773127,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP27,10/24/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,92,NA,1.71,20.53,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD4,10/24/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,14,NA,1.82,0,0,47.41710657,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD3,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
FS8,10/24/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,14,NA,2.01,0,0,52.25561826,yes,shed_complete,NA,thin,NA,alive,0,No,NA,no
GP8,10/24/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,14,NA,2.08,0,0,1.401170498,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD7,10/24/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,14,NA,1.93,0,4.228355983,46.4542689,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP22,10/24/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,14,NA,2.09,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP21,10/24/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,14,NA,2.01,0,74.57145541,14.33434305,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS9,10/24/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,14,NA,2.97,130.8,0,0,yes,shedding,NA,NA,NA,,0,No,NA,yes
GP28,10/24/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,14,NA,1.7,86.2,147.2234737,580.1609955,yes,shedding,NA,NA,NA,,0,No,NA,yes
SD3,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,no
GP11,10/24/16,Bd_Bsal,JEL423,JEL423,6_Experiment3,6_Experiment3,14,NA,2.24,0,0,253.3023391,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD1,10/24/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,14,NA,1.62,0,40.56562091,634.4704689,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP36,10/24/16,Bd_BsalLater,JEL648,JEL648,6_Experiment3,6_Experiment3,14,NA,2.24,15.5,0,3.223565101,notvisible,NA,yes,NA,NA,,0,No,NA,yes
GP30,10/24/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,14,NA,1.89,6.5,0,22.24342945,notvisible,NA,yes,NA,NA,,0,No,NA,yes
GP5,10/24/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,14,NA,2.4,85.8,0,1.962894757,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP40,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,1.81,12.24,0,0,yes,shed_bits,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP9,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.02,0,0,1.219161249,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP16,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.22,13.5,0,5357.173857,yes,shed,yes,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS10,10/24/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,92,NA,1.92,379.04,0,11164.41774,yes,shedding,yes,skinny,found_dead_10/28/2016,,1,completed_coinfectionexp1,DiedExp1,yes
GP39,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,1.82,0,0,0.76301058,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS13,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,1.61,293.45,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.25,0,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.41,0,0,10293.59868,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP14,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.32,18.71,0,0,yes,shedding_neck,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,10/24/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,92,NA,2.24,75.1,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
FS11,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,1.95,2261.44,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP20,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.29,3.91,0,0,yes,shedding_left_hand_dark,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS19,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,1.8,9147.3,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD8,10/24/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,92,NA,1.57,0,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP15,10/24/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.29,23.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD10,10/24/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,92,NA,2.03,5.91,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP17,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.04,56.7,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD6,10/24/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,92,NA,2.07,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP25,10/24/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,92,NA,2.07,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP4,10/24/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,92,NA,2.17,12.2,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS15,10/24/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,92,NA,2.26,2763.1,0,0,yes,shedding_pieces,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,10/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,96,NA,1.88,0,9513,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP23,10/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,96,NA,2.31,7.4,39.609,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,10/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,96,NA,2.63,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,10/28/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,96,NA,2.24,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,10/28/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,96,NA,2.55,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP28,10/28/16,Bd_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,18,NA,1.85,86.2,0,16.13598936,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP22,10/28/16,Bd_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,18,NA,2.15,0,0,22.3726276,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,10/28/16,Bd_Bsal,JEL648,JEL648,6_Experiment3,6_Experiment3,18,NA,1.71,0,0,31.14240255,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS9,10/28/16,Bd_Bsal,ALKL1,ALKL1,6_Experiment3,6_Experiment3,18,NA,3.08,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP21,10/28/16,Bsal_BdLater,ALKL1,ALKL1,6_Experiment3,6_Experiment3,18,NA,2.13,0,0,275.4381266,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS8,10/28/16,Bsal_ONLY,JEL423,JEL423,6_Experiment3,6_Experiment3,18,NA,2.09,0,0,44.67694973,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP8,10/28/16,Bd_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,18,NA,2.02,0,0,1195.597769,notvisible,NA,NA,NA,NA,,0,No,NA,no
